Timestamps are UTC timezone,https://www.CryptoDataDownload.com
Unix Timestamp,Date,Symbol,Open,High,Low,Close,Volume BTC,Volume KRW
1601060400.0,2020-09-25 07-PM,BTCKRW,12488000,12499000,12451000,12482000,27.76,346383482.23
1601056800.0,2020-09-25 06-PM,BTCKRW,12486000,12516000,12475000,12488000,59.96,749644949.09
1601053200.0,2020-09-25 05-PM,BTCKRW,12450000,12500000,12427000,12486000,118.14,1472653608.65
1601049600.0,2020-09-25 04-PM,BTCKRW,12427000,12455000,12409000,12450000,96.35,1197870724.75
1601046000.0,2020-09-25 03-PM,BTCKRW,12403000,12452000,12345000,12427000,129.13,1602911774.22
1601042400.0,2020-09-25 02-PM,BTCKRW,12380000,12409000,12335000,12403000,70.44,872048315.5
1601038800.0,2020-09-25 01-PM,BTCKRW,12388000,12415000,12357000,12380000,116.37,1441590023.11
1601035200.0,2020-09-25 12-PM,BTCKRW,12418000,12458000,12342000,12388000,158.26,1963407722.51
1601031600.0,2020-09-25 11-AM,BTCKRW,12364000,12424000,12339000,12418000,117.44,1453788998.62
1601028000.0,2020-09-25 10-AM,BTCKRW,12347000,12386000,12338000,12364000,95.53,1181200718.08
1601024400.0,2020-09-25 09-AM,BTCKRW,12353000,12402000,12320000,12347000,147.42,1822966154.69
1601020800.0,2020-09-25 08-AM,BTCKRW,12399000,12408000,12327000,12353000,204.3,2528258714.11
1601017200.0,2020-09-25 07-AM,BTCKRW,12390000,12417000,12370000,12399000,135.14,1676262105.43
1601013600.0,2020-09-25 06-AM,BTCKRW,12368000,12397000,12326000,12390000,195.07,2411836784.95
1601010000.0,2020-09-25 05-AM,BTCKRW,12402000,12430000,12359000,12368000,221.24,2743991409.31
1601006400.0,2020-09-25 04-AM,BTCKRW,12401000,12411000,12389000,12402000,137.23,1701777171.14
1601002800.0,2020-09-25 03-AM,BTCKRW,12457000,12460000,12396000,12401000,108.59,1349652889.49
1600999200.0,2020-09-25 02-AM,BTCKRW,12422000,12469000,12416000,12457000,97.02,1206514075.57
1600995600.0,2020-09-25 01-AM,BTCKRW,12440000,12491000,12406000,12422000,188.08,2340632290.13
1600992000.0,2020-09-25 12-AM,BTCKRW,12496000,12515000,12412000,12440000,175.77,2188490230.56
1600988400.0,2020-09-24 11-PM,BTCKRW,12523000,12532000,12474000,12496000,113.0,1412140444.94
1600984800.0,2020-09-24 10-PM,BTCKRW,12384000,12545000,12369000,12523000,150.7,1876672211.74
1600981200.0,2020-09-24 09-PM,BTCKRW,12356000,12405000,12348000,12384000,50.07,620024913.48
1600977600.0,2020-09-24 08-PM,BTCKRW,12384000,12402000,12352000,12356000,44.17,546693344.27
1600974000.0,2020-09-24 07-PM,BTCKRW,12340000,12405000,12322000,12384000,59.16,731672088.6
1600970400.0,2020-09-24 06-PM,BTCKRW,12405000,12422000,12334000,12340000,78.08,966802275.61
1600966800.0,2020-09-24 05-PM,BTCKRW,12402000,12457000,12384000,12405000,149.27,1853506037.39
1600963200.0,2020-09-24 04-PM,BTCKRW,12277000,12427000,12269000,12402000,231.2,2860936187.69
1600959600.0,2020-09-24 03-PM,BTCKRW,12124000,12281000,12114000,12277000,187.78,2291649149.51
1600956000.0,2020-09-24 02-PM,BTCKRW,12100000,12144000,12088000,12124000,82.82,1003254300.07
1600952400.0,2020-09-24 01-PM,BTCKRW,12113000,12133000,12050000,12100000,87.55,1059091863.69
1600948800.0,2020-09-24 12-PM,BTCKRW,12143000,12161000,12102000,12113000,101.98,1237355260.28
1600945200.0,2020-09-24 11-AM,BTCKRW,12096000,12172000,12091000,12143000,161.35,1957959343.45
1600941600.0,2020-09-24 10-AM,BTCKRW,12058000,12100000,12048000,12096000,88.58,1068771156.33
1600938000.0,2020-09-24 09-AM,BTCKRW,12044000,12069000,12019000,12058000,141.3,1702127467.44
1600934400.0,2020-09-24 08-AM,BTCKRW,12069000,12087000,12021000,12044000,214.07,2580168910.36
1600930800.0,2020-09-24 07-AM,BTCKRW,12007000,12099000,12007000,12069000,186.07,2239695390.03
1600927200.0,2020-09-24 06-AM,BTCKRW,11982000,12030000,11982000,12007000,134.01,1609357968.98
1600923600.0,2020-09-24 05-AM,BTCKRW,11989000,12003000,11974000,11982000,166.45,1996066835.41
1600920000.0,2020-09-24 04-AM,BTCKRW,12019000,12045000,11985000,11989000,171.35,2057880450.39
1600916400.0,2020-09-24 03-AM,BTCKRW,12035000,12051000,12019000,12019000,63.44,763462681.93
1600912800.0,2020-09-24 02-AM,BTCKRW,12011000,12088000,12002000,12035000,174.46,2098857211.25
1600909200.0,2020-09-24 01-AM,BTCKRW,12014000,12052000,12000000,12011000,128.4,1544161001.17
1600905600.0,2020-09-24 12-AM,BTCKRW,11949000,12025000,11909000,12014000,237.26,2843161122.78
1600902000.0,2020-09-23 11-PM,BTCKRW,12011000,12015000,11910000,11949000,225.84,2701083763.25
1600898400.0,2020-09-23 10-PM,BTCKRW,12016000,12064000,11993000,12011000,95.17,1144133704.73
1600894800.0,2020-09-23 09-PM,BTCKRW,12007000,12091000,11971000,12016000,110.09,1323837841.47
1600891200.0,2020-09-23 08-PM,BTCKRW,12076000,12109000,11917000,12007000,201.28,2417599368.2
1600887600.0,2020-09-23 07-PM,BTCKRW,12184000,12187000,12038000,12076000,159.42,1927320618.24
1600884000.0,2020-09-23 06-PM,BTCKRW,12232000,12232000,12178000,12184000,42.84,522913061.41
1600880400.0,2020-09-23 05-PM,BTCKRW,12250000,12258000,12228000,12232000,31.81,389590527.12
1600876800.0,2020-09-23 04-PM,BTCKRW,12232000,12264000,12207000,12250000,78.61,962005318.46
1600873200.0,2020-09-23 03-PM,BTCKRW,12229000,12249000,12220000,12232000,40.6,496662668.47
1600869600.0,2020-09-23 02-PM,BTCKRW,12250000,12254000,12210000,12229000,116.05,1418866826.67
1600866000.0,2020-09-23 01-PM,BTCKRW,12269000,12297000,12246000,12250000,97.37,1195039371.65
1600862400.0,2020-09-23 12-PM,BTCKRW,12227000,12284000,12219000,12269000,98.05,1202273091.68
1600858800.0,2020-09-23 11-AM,BTCKRW,12226000,12240000,12214000,12227000,81.02,990696692.82
1600855200.0,2020-09-23 10-AM,BTCKRW,12220000,12231000,12150000,12226000,152.24,1858146034.33
1600851600.0,2020-09-23 09-AM,BTCKRW,12193000,12231000,12182000,12220000,130.73,1594918936.45
1600848000.0,2020-09-23 08-AM,BTCKRW,12185000,12218000,12150000,12193000,136.82,1667260154.67
1600844400.0,2020-09-23 07-AM,BTCKRW,12199000,12211000,12151000,12185000,126.04,1534297027.91
1600840800.0,2020-09-23 06-AM,BTCKRW,12228000,12229000,12178000,12199000,135.06,1647655574.88
1600837200.0,2020-09-23 05-AM,BTCKRW,12224000,12245000,12214000,12228000,107.29,1312368682.52
1600833600.0,2020-09-23 04-AM,BTCKRW,12229000,12239000,12198000,12224000,117.13,1430910055.89
1600830000.0,2020-09-23 03-AM,BTCKRW,12265000,12271000,12220000,12229000,84.8,1038429042.04
1600826400.0,2020-09-23 02-AM,BTCKRW,12276000,12292000,12250000,12265000,135.02,1655987837.63
1600822800.0,2020-09-23 01-AM,BTCKRW,12300000,12309000,12276000,12276000,83.94,1031863607.99
1600819200.0,2020-09-23 12-AM,BTCKRW,12329000,12330000,12290000,12300000,99.28,1222252469.66
1600815600.0,2020-09-22 11-PM,BTCKRW,12294000,12338000,12289000,12329000,39.88,490876334.38
1600812000.0,2020-09-22 10-PM,BTCKRW,12339000,12341000,12285000,12294000,45.38,558286755.04
1600808400.0,2020-09-22 09-PM,BTCKRW,12297000,12367000,12227000,12339000,66.76,821686159.02
1600804800.0,2020-09-22 08-PM,BTCKRW,12264000,12304000,12261000,12297000,34.0,417678412.43
1600801200.0,2020-09-22 07-PM,BTCKRW,12270000,12274000,12242000,12264000,18.48,226645306.19
1600797600.0,2020-09-22 06-PM,BTCKRW,12262000,12274000,12249000,12270000,27.52,337498192.45
1600794000.0,2020-09-22 05-PM,BTCKRW,12208000,12264000,12200000,12262000,61.76,754916771.69
1600790400.0,2020-09-22 04-PM,BTCKRW,12237000,12269000,12205000,12208000,114.77,1404147235.68
1600786800.0,2020-09-22 03-PM,BTCKRW,12232000,12255000,12215000,12237000,80.33,982878671.06
1600783200.0,2020-09-22 02-PM,BTCKRW,12260000,12300000,12231000,12232000,83.09,1019683406.21
1600779600.0,2020-09-22 01-PM,BTCKRW,12280000,12322000,12240000,12260000,164.96,2026363474.67
1600776000.0,2020-09-22 12-PM,BTCKRW,12229000,12285000,12200000,12280000,135.78,1661917823.87
1600772400.0,2020-09-22 11-AM,BTCKRW,12216000,12283000,12208000,12229000,89.48,1095834849.21
1600768800.0,2020-09-22 10-AM,BTCKRW,12209000,12242000,12163000,12216000,116.27,1420224074.09
1600765200.0,2020-09-22 09-AM,BTCKRW,12216000,12237000,12195000,12209000,87.44,1067815675.29
1600761600.0,2020-09-22 08-AM,BTCKRW,12115000,12230000,12107000,12216000,213.39,2598686286.17
1600758000.0,2020-09-22 07-AM,BTCKRW,12183000,12195000,12103000,12115000,198.95,2418492162.78
1600754400.0,2020-09-22 06-AM,BTCKRW,12230000,12272000,12157000,12183000,158.94,1941470809.99
1600750800.0,2020-09-22 05-AM,BTCKRW,12238000,12253000,12206000,12230000,145.28,1776051952.72
1600747200.0,2020-09-22 04-AM,BTCKRW,12234000,12272000,12225000,12238000,232.39,2845521780.86
1600743600.0,2020-09-22 03-AM,BTCKRW,12265000,12293000,12223000,12234000,158.14,1937287359.04
1600740000.0,2020-09-22 02-AM,BTCKRW,12243000,12272000,12227000,12265000,188.06,2303345330.97
1600736400.0,2020-09-22 01-AM,BTCKRW,12318000,12328000,12216000,12243000,212.14,2597617255.11
1600732800.0,2020-09-22 12-AM,BTCKRW,12271000,12354000,12201000,12318000,163.35,2009615561.96
1600729200.0,2020-09-21 11-PM,BTCKRW,12345000,12361000,12265000,12271000,73.73,908088323.28
1600725600.0,2020-09-21 10-PM,BTCKRW,12359000,12395000,12317000,12345000,69.71,861414238.68
1600722000.0,2020-09-21 09-PM,BTCKRW,12311000,12376000,12296000,12359000,67.8,835476808.31
1600718400.0,2020-09-21 08-PM,BTCKRW,12317000,12360000,12293000,12311000,74.1,913794908.59
1600714800.0,2020-09-21 07-PM,BTCKRW,12244000,12318000,12233000,12317000,90.17,1107505099.87
1600711200.0,2020-09-21 06-PM,BTCKRW,12205000,12246000,12184000,12244000,62.36,761143369.37
1600707600.0,2020-09-21 05-PM,BTCKRW,12219000,12252000,12201000,12205000,188.4,2302390702.18
1600704000.0,2020-09-21 04-PM,BTCKRW,12243000,12258000,12161000,12219000,221.38,2704901431.7
1600700400.0,2020-09-21 03-PM,BTCKRW,12230000,12279000,12151000,12243000,212.63,2596046790.47
1600696800.0,2020-09-21 02-PM,BTCKRW,12427000,12443000,12135000,12230000,289.2,3552023480.81
1600693200.0,2020-09-21 01-PM,BTCKRW,12373000,12467000,12360000,12427000,189.08,2350199065.84
1600689600.0,2020-09-21 12-PM,BTCKRW,12419000,12419000,12287000,12373000,315.81,3899564801.69
1600686000.0,2020-09-21 11-AM,BTCKRW,12445000,12483000,12364000,12419000,163.45,2030847844.26
1600682400.0,2020-09-21 10-AM,BTCKRW,12484000,12526000,12413000,12445000,263.75,3289178110.6
1600678800.0,2020-09-21 09-AM,BTCKRW,12629000,12633000,12470000,12484000,291.83,3662859468.61
1600675200.0,2020-09-21 08-AM,BTCKRW,12684000,12688000,12583000,12629000,252.41,3187644421.99
1600671600.0,2020-09-21 07-AM,BTCKRW,12709000,12716000,12675000,12684000,152.3,1933404142.33
1600668000.0,2020-09-21 06-AM,BTCKRW,12741000,12755000,12700000,12709000,114.73,1459566361.78
1600664400.0,2020-09-21 05-AM,BTCKRW,12764000,12767000,12721000,12741000,55.84,711511583.11
1600660800.0,2020-09-21 04-AM,BTCKRW,12768000,12804000,12757000,12764000,153.55,1961849045.26
1600657200.0,2020-09-21 03-AM,BTCKRW,12772000,12772000,12737000,12768000,118.06,1505962592.61
1600653600.0,2020-09-21 02-AM,BTCKRW,12791000,12816000,12760000,12772000,109.88,1405343817.39
1600650000.0,2020-09-21 01-AM,BTCKRW,12823000,12837000,12790000,12791000,122.81,1573251525.17
1600646400.0,2020-09-21 12-AM,BTCKRW,12823000,12830000,12785000,12823000,236.82,3034127050.16
1600642800.0,2020-09-20 11-PM,BTCKRW,12770000,12840000,12770000,12823000,99.07,1269865409.26
1600639200.0,2020-09-20 10-PM,BTCKRW,12771000,12782000,12719000,12770000,59.79,762168293.48
1600635600.0,2020-09-20 09-PM,BTCKRW,12744000,12793000,12710000,12771000,19.75,251978160.72
1600632000.0,2020-09-20 08-PM,BTCKRW,12763000,12773000,12734000,12744000,13.13,167290857.12
1600628400.0,2020-09-20 07-PM,BTCKRW,12780000,12793000,12743000,12763000,15.01,191754047.31
1600624800.0,2020-09-20 06-PM,BTCKRW,12782000,12796000,12755000,12780000,37.73,482064387.63
1600621200.0,2020-09-20 05-PM,BTCKRW,12747000,12787000,12743000,12782000,50.59,645781101.86
1600617600.0,2020-09-20 04-PM,BTCKRW,12716000,12755000,12640000,12747000,133.95,1699620387.95
1600614000.0,2020-09-20 03-PM,BTCKRW,12696000,12750000,12692000,12716000,66.33,843768744.88
1600610400.0,2020-09-20 02-PM,BTCKRW,12717000,12722000,12693000,12696000,42.11,534998324.85
1600606800.0,2020-09-20 01-PM,BTCKRW,12714000,12719000,12662000,12717000,218.14,2769271255.83
1600603200.0,2020-09-20 12-PM,BTCKRW,12795000,12800000,12700000,12714000,146.1,1860547563.1
1600599600.0,2020-09-20 11-AM,BTCKRW,12820000,12820000,12790000,12795000,35.49,454444562.76
1600596000.0,2020-09-20 10-AM,BTCKRW,12799000,12823000,12782000,12820000,48.87,625483079.84
1600592400.0,2020-09-20 09-AM,BTCKRW,12790000,12806000,12770000,12799000,56.71,725173858.05
1600588800.0,2020-09-20 08-AM,BTCKRW,12796000,12810000,12778000,12790000,63.19,808381377.67
1600585200.0,2020-09-20 07-AM,BTCKRW,12807000,12833000,12790000,12796000,89.12,1141337287.8
1600581600.0,2020-09-20 06-AM,BTCKRW,12785000,12815000,12772000,12807000,29.75,380572500.03
1600578000.0,2020-09-20 05-AM,BTCKRW,12811000,12811000,12770000,12785000,62.38,797574175.15
1600574400.0,2020-09-20 04-AM,BTCKRW,12799000,12827000,12780000,12811000,85.13,1090060664.24
1600570800.0,2020-09-20 03-AM,BTCKRW,12771000,12802000,12755000,12799000,48.59,621422225.55
1600567200.0,2020-09-20 02-AM,BTCKRW,12774000,12808000,12750000,12771000,61.3,783622952.73
1600563600.0,2020-09-20 01-AM,BTCKRW,12908000,12908000,12753000,12774000,158.36,2029149149.76
1600560000.0,2020-09-20 12-AM,BTCKRW,12919000,12919000,12886000,12908000,69.28,893988738.12
1600556400.0,2020-09-19 11-PM,BTCKRW,12949000,12949000,12900000,12919000,93.25,1204345052.29
1600552800.0,2020-09-19 10-PM,BTCKRW,12958000,12958000,12949000,12949000,0.0002,2590.7
1600549200.0,2020-09-19 09-PM,BTCKRW,12952000,12958000,12952000,12958000,7.717e-05,999.97
1600545600.0,2020-09-19 08-PM,BTCKRW,12952000,12952000,12952000,12952000,0.0,0.0
1600542000.0,2020-09-19 07-PM,BTCKRW,12952000,12952000,12952000,12952000,0.0,0.0
1600538400.0,2020-09-19 06-PM,BTCKRW,12952000,12952000,12952000,12952000,0.0,0.0
1600534800.0,2020-09-19 05-PM,BTCKRW,12952000,12952000,12952000,12952000,0.0,0.0
1600531200.0,2020-09-19 04-PM,BTCKRW,12952000,12952000,12952000,12952000,0.0,0.0
1600527600.0,2020-09-19 03-PM,BTCKRW,12952000,12952000,12952000,12952000,0.0,0.0
1600524000.0,2020-09-19 02-PM,BTCKRW,12952000,12952000,12952000,12952000,0.0,0.0
1600520400.0,2020-09-19 01-PM,BTCKRW,12950000,12952000,12950000,12952000,1.528,19788885.84
1600516800.0,2020-09-19 12-PM,BTCKRW,12987000,13027000,12815000,12950000,193.07,2499155273.52
1600513200.0,2020-09-19 11-AM,BTCKRW,12840000,12994000,12814000,12987000,182.73,2354216419.91
1600509600.0,2020-09-19 10-AM,BTCKRW,12777000,12841000,12774000,12840000,136.13,1741300987.38
1600506000.0,2020-09-19 09-AM,BTCKRW,12756000,12790000,12744000,12777000,81.69,1042533445.82
1600502400.0,2020-09-19 08-AM,BTCKRW,12720000,12759000,12711000,12756000,87.77,1117544955.67
1600498800.0,2020-09-19 07-AM,BTCKRW,12750000,12760000,12720000,12720000,69.93,890947407.27
1600495200.0,2020-09-19 06-AM,BTCKRW,12756000,12775000,12746000,12750000,41.21,525699556.99
1600491600.0,2020-09-19 05-AM,BTCKRW,12774000,12790000,12747000,12756000,89.69,1144727674.56
1600488000.0,2020-09-19 04-AM,BTCKRW,12806000,12811000,12773000,12774000,75.3,963720715.07
1600484400.0,2020-09-19 03-AM,BTCKRW,12794000,12810000,12783000,12806000,69.87,894328492.6
1600480800.0,2020-09-19 02-AM,BTCKRW,12781000,12794000,12773000,12794000,49.46,632202551.08
1600477200.0,2020-09-19 01-AM,BTCKRW,12810000,12810000,12765000,12781000,61.9,791365891.19
1600473600.0,2020-09-19 12-AM,BTCKRW,12762000,12810000,12762000,12810000,83.27,1065271269.09
1600470000.0,2020-09-18 11-PM,BTCKRW,12755000,12770000,12729000,12762000,61.82,788180883.96
1600466400.0,2020-09-18 10-PM,BTCKRW,12767000,12777000,12746000,12755000,38.71,493863973.25
1600462800.0,2020-09-18 09-PM,BTCKRW,12714000,12770000,12704000,12767000,36.17,460639805.27
1600459200.0,2020-09-18 08-PM,BTCKRW,12698000,12760000,12677000,12714000,43.21,549733621.05
1600455600.0,2020-09-18 07-PM,BTCKRW,12670000,12708000,12655000,12698000,40.25,510680946.89
1600452000.0,2020-09-18 06-PM,BTCKRW,12648000,12694000,12634000,12670000,31.78,402459713.39
1600448400.0,2020-09-18 05-PM,BTCKRW,12693000,12705000,12638000,12648000,120.81,1528913559.39
1600444800.0,2020-09-18 04-PM,BTCKRW,12719000,12719000,12646000,12693000,85.92,1090045438.38
1600441200.0,2020-09-18 03-PM,BTCKRW,12738000,12740000,12667000,12719000,96.81,1229472826.22
1600437600.0,2020-09-18 02-PM,BTCKRW,12716000,12752000,12705000,12738000,56.07,714013010.29
1600434000.0,2020-09-18 01-PM,BTCKRW,12773000,12791000,12707000,12716000,92.13,1174649335.66
1600430400.0,2020-09-18 12-PM,BTCKRW,12765000,12779000,12745000,12773000,87.94,1122506133.95
1600426800.0,2020-09-18 11-AM,BTCKRW,12751000,12781000,12737000,12765000,61.44,784144551.52
1600423200.0,2020-09-18 10-AM,BTCKRW,12774000,12784000,12746000,12751000,81.76,1043579431.41
1600419600.0,2020-09-18 09-AM,BTCKRW,12727000,12811000,12722000,12774000,139.3,1778804983.09
1600416000.0,2020-09-18 08-AM,BTCKRW,12726000,12735000,12692000,12727000,127.69,1622857127.13
1600412400.0,2020-09-18 07-AM,BTCKRW,12753000,12754000,12709000,12726000,141.55,1800943956.58
1600408800.0,2020-09-18 06-AM,BTCKRW,12699000,12760000,12674000,12753000,129.42,1644781258.66
1600405200.0,2020-09-18 05-AM,BTCKRW,12677000,12699000,12667000,12699000,93.61,1187582690.01
1600401600.0,2020-09-18 04-AM,BTCKRW,12694000,12701000,12644000,12677000,197.18,2497701758.78
1600398000.0,2020-09-18 03-AM,BTCKRW,12714000,12733000,12694000,12694000,159.86,2032817462.9
1600394400.0,2020-09-18 02-AM,BTCKRW,12721000,12739000,12708000,12714000,138.53,1762924104.82
1600390800.0,2020-09-18 01-AM,BTCKRW,12752000,12768000,12719000,12721000,121.87,1552696482.36
1600387200.0,2020-09-18 12-AM,BTCKRW,12786000,12810000,12730000,12752000,94.13,1202188310.92
1600383600.0,2020-09-17 11-PM,BTCKRW,12762000,12787000,12750000,12786000,39.4,503333240.82
1600380000.0,2020-09-17 10-PM,BTCKRW,12806000,12818000,12757000,12762000,70.8,905000762.63
1600376400.0,2020-09-17 09-PM,BTCKRW,12776000,12815000,12770000,12806000,71.29,912286576.62
1600372800.0,2020-09-17 08-PM,BTCKRW,12769000,12790000,12750000,12776000,64.69,825920266.38
1600369200.0,2020-09-17 07-PM,BTCKRW,12766000,12780000,12750000,12769000,40.19,513151928.37
1600365600.0,2020-09-17 06-PM,BTCKRW,12740000,12780000,12736000,12766000,83.16,1061678150.9
1600362000.0,2020-09-17 05-PM,BTCKRW,12727000,12755000,12720000,12740000,21.43,272962892.06
1600358400.0,2020-09-17 04-PM,BTCKRW,12726000,12743000,12677000,12727000,77.84,989488881.93
1600354800.0,2020-09-17 03-PM,BTCKRW,12716000,12767000,12712000,12726000,90.23,1149748153.47
1600351200.0,2020-09-17 02-PM,BTCKRW,12685000,12743000,12653000,12716000,106.26,1349755978.13
1600347600.0,2020-09-17 01-PM,BTCKRW,12693000,12706000,12620000,12685000,171.95,2175823206.06
1600344000.0,2020-09-17 12-PM,BTCKRW,12767000,12767000,12690000,12693000,109.69,1395256883.82
1600340400.0,2020-09-17 11-AM,BTCKRW,12713000,12770000,12685000,12767000,169.22,2154176577.75
1600336800.0,2020-09-17 10-AM,BTCKRW,12751000,12765000,12666000,12713000,222.92,2835887082.27
1600333200.0,2020-09-17 09-AM,BTCKRW,12750000,12769000,12749000,12751000,104.68,1335482767.51
1600329600.0,2020-09-17 08-AM,BTCKRW,12764000,12779000,12739000,12750000,148.45,1893269022.39
1600326000.0,2020-09-17 07-AM,BTCKRW,12755000,12775000,12739000,12764000,142.42,1816717785.3
1600322400.0,2020-09-17 06-AM,BTCKRW,12796000,12804000,12750000,12755000,123.13,1573004106.09
1600318800.0,2020-09-17 05-AM,BTCKRW,12811000,12819000,12793000,12796000,116.1,1486867016.08
1600315200.0,2020-09-17 04-AM,BTCKRW,12771000,12818000,12758000,12811000,109.97,1407502728.34
1600311600.0,2020-09-17 03-AM,BTCKRW,12849000,12856000,12769000,12771000,131.73,1687685811.96
1600308000.0,2020-09-17 02-AM,BTCKRW,12869000,12878000,12813000,12849000,141.67,1819171297.55
1600304400.0,2020-09-17 01-AM,BTCKRW,12928000,12958000,12869000,12869000,196.28,2538023665.08
1600300800.0,2020-09-17 12-AM,BTCKRW,12897000,12997000,12872000,12928000,192.93,2498280755.42
1600297200.0,2020-09-16 11-PM,BTCKRW,12973000,12983000,12893000,12897000,94.18,1217743522.51
1600293600.0,2020-09-16 10-PM,BTCKRW,12965000,12985000,12936000,12973000,55.25,716266438.13
1600290000.0,2020-09-16 09-PM,BTCKRW,12933000,12967000,12921000,12965000,44.18,571593646.71
1600286400.0,2020-09-16 08-PM,BTCKRW,12920000,13038000,12906000,12933000,84.83,1099497473.99
1600282800.0,2020-09-16 07-PM,BTCKRW,12946000,12966000,12901000,12920000,65.12,841732086.99
1600279200.0,2020-09-16 06-PM,BTCKRW,12973000,13030000,12899000,12946000,126.1,1635553425.89
1600275600.0,2020-09-16 05-PM,BTCKRW,12990000,13005000,12923000,12973000,76.54,991830733.93
1600272000.0,2020-09-16 04-PM,BTCKRW,12931000,13030000,12906000,12990000,170.62,2213440854.57
1600268400.0,2020-09-16 03-PM,BTCKRW,12832000,12951000,12820000,12931000,172.71,2229204529.06
1600264800.0,2020-09-16 02-PM,BTCKRW,12869000,12882000,12805000,12832000,103.36,1326619739.77
1600261200.0,2020-09-16 01-PM,BTCKRW,12877000,12904000,12839000,12869000,133.95,1725301430.37
1600257600.0,2020-09-16 12-PM,BTCKRW,12834000,12895000,12771000,12877000,189.86,2441557479.63
1600254000.0,2020-09-16 11-AM,BTCKRW,12800000,12850000,12782000,12834000,79.4,1017194422.45
1600250400.0,2020-09-16 10-AM,BTCKRW,12810000,12869000,12768000,12800000,113.54,1455423366.85
1600246800.0,2020-09-16 09-AM,BTCKRW,12849000,12855000,12806000,12810000,116.24,1491232262.47
1600243200.0,2020-09-16 08-AM,BTCKRW,12870000,12880000,12814000,12849000,126.45,1624070298.4
1600239600.0,2020-09-16 07-AM,BTCKRW,12797000,12890000,12783000,12870000,218.2,2797068023.54
1600236000.0,2020-09-16 06-AM,BTCKRW,12729000,12806000,12717000,12797000,166.92,2129086060.24
1600232400.0,2020-09-16 05-AM,BTCKRW,12770000,12787000,12724000,12729000,172.3,2197823976.37
1600228800.0,2020-09-16 04-AM,BTCKRW,12762000,12813000,12729000,12770000,192.67,2460708645.73
1600225200.0,2020-09-16 03-AM,BTCKRW,12687000,12765000,12671000,12762000,356.91,4533712712.35
1600221600.0,2020-09-16 02-AM,BTCKRW,12691000,12716000,12667000,12687000,125.15,1587711687.11
1600218000.0,2020-09-16 01-AM,BTCKRW,12701000,12732000,12630000,12691000,215.3,2729213131.84
1600214400.0,2020-09-16 12-AM,BTCKRW,12802000,12817000,12650000,12701000,233.77,2972761708.86
1600210800.0,2020-09-15 11-PM,BTCKRW,12799000,12827000,12780000,12802000,71.06,909876308.77
1600207200.0,2020-09-15 10-PM,BTCKRW,12882000,12895000,12769000,12799000,75.0,964151650.53
1600203600.0,2020-09-15 09-PM,BTCKRW,12878000,12895000,12835000,12882000,83.63,1076592749.43
1600200000.0,2020-09-15 08-PM,BTCKRW,12785000,12878000,12773000,12878000,76.94,988858424.64
1600196400.0,2020-09-15 07-PM,BTCKRW,12777000,12788000,12756000,12785000,44.14,563533319.53
1600192800.0,2020-09-15 06-PM,BTCKRW,12795000,12798000,12744000,12777000,35.27,450440961.43
1600189200.0,2020-09-15 05-PM,BTCKRW,12774000,12801000,12740000,12795000,43.39,554149596.31
1600185600.0,2020-09-15 04-PM,BTCKRW,12776000,12820000,12700000,12774000,75.19,958945658.98
1600182000.0,2020-09-15 03-PM,BTCKRW,12755000,12805000,12737000,12776000,99.89,1276192981.39
1600178400.0,2020-09-15 02-PM,BTCKRW,12799000,12860000,12733000,12755000,199.7,2554864412.89
1600174800.0,2020-09-15 01-PM,BTCKRW,12867000,12868000,12782000,12799000,142.1,1821148886.16
1600171200.0,2020-09-15 12-PM,BTCKRW,12765000,12900000,12765000,12867000,267.53,3437607541.93
1600167600.0,2020-09-15 11-AM,BTCKRW,12786000,12824000,12717000,12765000,175.02,2237067020.5
1600164000.0,2020-09-15 10-AM,BTCKRW,12621000,12799000,12587000,12786000,231.33,2933147267.51
1600160400.0,2020-09-15 09-AM,BTCKRW,12577000,12623000,12532000,12621000,180.84,2273592792.0
1600156800.0,2020-09-15 08-AM,BTCKRW,12693000,12700000,12561000,12577000,157.1,1983239610.01
1600153200.0,2020-09-15 07-AM,BTCKRW,12667000,12693000,12648000,12693000,150.68,1908247603.04
1600149600.0,2020-09-15 06-AM,BTCKRW,12678000,12695000,12610000,12667000,152.41,1930137326.58
1600146000.0,2020-09-15 05-AM,BTCKRW,12677000,12709000,12665000,12678000,142.45,1807184819.02
1600142400.0,2020-09-15 04-AM,BTCKRW,12715000,12746000,12672000,12677000,181.93,2311179927.22
1600138800.0,2020-09-15 03-AM,BTCKRW,12715000,12759000,12693000,12715000,514.64,6548114037.91
1600135200.0,2020-09-15 02-AM,BTCKRW,12688000,12790000,12673000,12715000,332.27,4233095657.57
1600131600.0,2020-09-15 01-AM,BTCKRW,12645000,12695000,12622000,12688000,77.03,974427616.21
1600128000.0,2020-09-15 12-AM,BTCKRW,12633000,12669000,12611000,12645000,137.86,1743343811.65
1600124400.0,2020-09-14 11-PM,BTCKRW,12634000,12650000,12589000,12633000,90.41,1141071598.99
1600120800.0,2020-09-14 10-PM,BTCKRW,12685000,12722000,12617000,12634000,133.58,1694194141.26
1600117200.0,2020-09-14 09-PM,BTCKRW,12666000,12689000,12647000,12685000,49.31,624677812.4
1600113600.0,2020-09-14 08-PM,BTCKRW,12639000,12681000,12629000,12666000,48.63,615762835.42
